node_index,is_stop_only,pos_x,pos_y
1161,False,4.143876,51.8349603
1162,False,4.1438973,51.8348741
1163,False,4.1480658,51.8342258
1164,False,4.1482594,51.8341811
1165,False,4.1509703,51.8352616
1166,False,4.138459,51.8345026
1167,False,4.1507969,51.8318689
1168,False,4.1381114,51.8344587
1169,False,4.1380889,51.8345525
1170,False,4.1383922,51.8344307
1171,False,4.1316843,51.8342226
1172,False,4.1316111,51.8342758
1173,False,4.1313243,51.8342158
1174,False,4.1313285,51.8341275
1175,False,4.1314034,51.8340735
1176,False,4.1315414,51.8340571
1177,False,4.1316921,51.8341405
1178,False,4.1202479,51.8333425
1179,False,4.1202368,51.8334502
1180,False,4.131746,51.834703
1181,False,4.131458,51.8342909
1182,False,4.1302932,51.8350263
1183,False,4.1287169,51.8389103
1184,False,4.1707805,51.8404602
1185,False,4.1474095,51.8305801
1186,False,4.1488996,51.8303957
1187,False,4.1484823,51.8310506
1188,False,4.148312,51.8309938
1189,False,4.1482764,51.8309266
1190,False,4.1483287,51.8308361
1191,False,4.1485005,51.830793
1192,False,4.1486217,51.8308242
1193,False,4.1485943,51.8310315
1194,False,4.1511433,51.8318158
1195,False,4.151522,51.8319888
1196,False,4.1537163,51.832334
1197,False,4.1537208,51.8324126
1198,False,4.1564052,51.8322909
1199,False,4.1567486,51.8324162
1200,False,4.1570124,51.8314698
1201,False,4.1524021,51.8327691
1202,False,4.1559626,51.8329042
1203,False,4.155916,51.8327762
1204,False,4.1561685,51.8328592
1205,False,4.164084,51.8494648
1206,False,4.16418,51.8493015
1207,False,4.1659465,51.8463078
1208,False,4.1436616,51.8554973
1209,False,4.1504318,51.8402614
1210,False,4.1688788,51.8421777
1211,False,4.1485029,51.8342492
1212,False,4.1596757,51.8506319
1213,False,4.1633542,51.8483288
1214,False,4.1524364,51.8466059
1215,False,4.1539045,51.8440966
1216,False,4.1551313,51.8439256
1217,False,4.1505695,51.8449663
1218,False,4.1468525,51.8397621
1219,False,4.1529668,51.8389381
1220,False,4.1435424,51.8428972
1221,False,4.1289293,51.8294847
1222,False,4.1343321,51.8384269
1223,False,4.1357118,51.834419
1224,False,4.0939436,51.8382325
1225,False,4.1274356,51.8245616
1226,False,4.1280177,51.8230657
1227,False,4.1455945,51.8530862
1228,False,4.1449364,51.8518483
1229,False,4.1442023,51.8529487
1230,False,4.1389524,51.8300956
1231,False,4.0911589,51.8386778
1232,False,4.0928271,51.8383565
1233,False,4.1437897,51.8347836
1234,False,4.1435955,51.8350154
1235,False,4.1437559,51.8350226
1236,False,4.1434972,51.8348452
1237,False,4.1434833,51.8349259
1238,False,4.1436517,51.8347703
1239,False,4.1203163,51.8552616
1240,False,4.1454986,51.8236849
1241,False,4.1465838,51.8241301
1242,False,4.1470939,51.8246307
1243,False,4.1487606,51.8427472
1244,False,4.123433,51.8349945
1245,False,4.1236679,51.835115
1246,False,4.1234565,51.8341673
1247,False,4.1705399,51.8391841
1248,False,4.1707461,51.8393718
1249,False,4.1710573,51.83973
1250,False,4.1709301,51.8397581
1251,False,4.1713091,51.8398913
1252,False,4.1712499,51.8399756
1253,False,4.1709263,51.8399952
1254,False,4.1710879,51.8400249
1255,False,4.1717066,51.8402215
1256,False,4.1708298,51.8404078
1257,False,4.1699222,51.8412208
1258,False,4.1697775,51.8413613
1259,False,4.1681569,51.8426748
1260,False,4.1682637,51.8427224
1261,False,4.1680786,51.8427421
1262,False,4.1681881,51.8427878
1263,False,4.170847,51.843845
1264,False,4.1680874,51.8439592
1265,False,4.1679882,51.8439717
1266,False,4.166696,51.8463646
1267,False,4.1668112,51.8463941
1268,False,4.1665,51.8464189
1269,False,4.1664591,51.8464961
1270,False,4.1665376,51.8465998
1271,False,4.1666765,51.8466301
1272,False,4.1947471,51.854113
1273,False,4.1233925,51.8352875
1274,False,4.1195693,51.8576958
1275,False,4.1619897,51.8531059
1276,False,4.1618949,51.8532501
1277,False,4.1618204,51.8533836
1278,False,4.1618341,51.8534596
1279,False,4.1619459,51.8535233
1280,False,4.1620811,51.8535349
1281,False,4.1618964,51.8540217
1282,False,4.1532734,51.8533158
1283,False,4.1309738,51.8343024
1284,False,4.136878,51.8420208
1285,False,4.139917,51.8458428
1286,False,4.1552523,51.8431037
1287,False,4.1499018,51.8455158
1288,False,4.16487,51.8297247
1289,False,4.0940539,51.839031
1290,False,4.0934159,51.8392869
1291,False,4.1471683,51.8322641
1292,False,4.1437038,51.8300922
1293,False,4.1194382,51.8568307
1294,False,4.1193709,51.8571916
1295,False,4.0823925,51.8454291
1296,False,4.0824896,51.8458172
1297,False,4.1501217,51.8405456
1298,False,4.0596354,51.8392822
1299,False,4.1486895,51.8309472
1300,False,4.1593632,51.8292099
1301,False,4.156963,51.8310622
1302,False,4.1609728,51.8270379
1303,False,4.1618416,51.827125
1304,False,4.1508837,51.8277857
1305,False,4.1424475,51.825854
1306,False,4.1489452,51.8253719
1307,False,4.1418969,51.8246066
1308,False,4.1445533,51.8290734
1309,False,4.138324,51.834634
1310,False,4.1406644,51.8367058
1311,False,4.1404209,51.8379096
1312,False,4.1402881,51.8385875
1313,False,4.1423805,51.8437875
1314,False,4.1424479,51.8437227
1315,False,4.1624075,51.8353284
1316,False,4.1642473,51.8364648
1317,False,4.1626401,51.8365965
1318,False,4.1638154,51.8365015
1319,False,4.1634896,51.8371345
1320,False,4.1623545,51.8365952
1321,False,4.1640393,51.8371696
1322,False,4.1641834,51.8363426
1323,False,4.1575665,51.8338899
1324,False,4.1552174,51.8336778
1325,False,4.1454758,51.8361824
1326,False,4.144954,51.8360276
1327,False,4.1470601,51.8358998
1328,False,4.1461874,51.8353723
1329,False,4.1499718,51.8361899
1330,False,4.1578652,51.8406518
1331,False,4.151962,51.8429166
1332,False,4.1529359,51.8429277
1333,False,4.1526345,51.8428639
1334,False,4.1515528,51.8430227
1335,False,4.1578969,51.8516922
1336,False,4.1626091,51.8532788
1337,False,4.1623476,51.8532854
1338,False,4.1654723,51.8342514
1339,False,4.1661965,51.8336894
1340,False,4.1348938,51.8418386
1341,False,4.1540002,51.8293857
1342,False,4.1412502,51.8405224
1343,False,4.1412101,51.8407411
1344,False,4.1378449,51.836669
1345,False,4.1592866,51.8304459
1346,False,4.1613319,51.8315924
1347,False,4.165629,51.8324529
1348,False,4.1666313,51.8321064
1349,False,4.1669002,51.8321063
1350,False,4.1665183,51.8337385
1351,False,4.1664836,51.8335707
1352,False,4.1535864,51.8233758
1353,False,4.1536293,51.8232499
1354,False,4.1473649,51.8230315
1355,False,4.1480624,51.8228211
1356,False,4.1300921,51.8331024
1357,False,4.1313475,51.8330158
1358,False,4.1293203,51.8326164
1359,False,4.1274942,51.8336747
1360,False,4.1356252,51.8342943
1361,False,4.1267981,51.8343173
1362,False,4.1268465,51.8340558
1363,False,4.1263608,51.8342833
1364,False,4.1264276,51.8355266
1365,False,4.1286951,51.8349038
1366,False,4.1397606,51.8366365
1367,False,4.1397754,51.8365645
1368,False,4.1365503,51.8340729
1369,False,4.1377129,51.8341462
1370,False,4.1423619,51.8351096
1371,False,4.1493966,51.839676
1372,False,4.1501145,51.8403819
1373,False,4.1395699,51.8269385
1374,False,4.1377811,51.8331663
1375,False,4.1324608,51.8330769
1376,False,4.1299953,51.8255181
1377,False,4.0887409,51.8481729
1378,False,4.1624555,51.8497525
1379,False,4.1633511,51.8493436
1380,False,4.1627825,51.8492111
1381,False,4.1619141,51.8489896
1382,False,4.1629515,51.8489509
1383,False,4.165434,51.8367753
1384,False,4.1654335,51.836704
1385,False,4.1591387,51.8360862
1386,False,4.1573046,51.8367008
1387,False,4.1290578,51.820326
1388,False,4.1307533,51.8236105
1389,False,4.1567856,51.8417405
1390,False,4.1450355,51.8531887
1391,False,4.1452354,51.8532463
1392,False,4.1449233,51.8533199
1393,False,4.1500371,51.831861
1394,False,4.1487491,51.8320438
1395,False,4.1492378,51.8316239
1396,False,4.147897,51.8316619
1397,False,4.0898431,51.8339975
1398,False,4.0906518,51.8342632
1399,False,4.1454867,51.845167
1400,False,4.0890022,51.8478562
1401,False,4.1426135,51.8351312
1402,False,4.1424724,51.8351826
1403,False,4.150867,51.8265073
1404,False,4.1512517,51.8265531
1405,False,4.1408472,51.8320098
1406,False,4.1402803,51.8337778
1407,False,4.1389208,51.8355086
1408,False,4.1332982,51.8236865
1409,False,4.1173287,51.8229093
1410,False,4.1641296,51.8359636
1411,False,4.1458979,51.8334002
1412,False,4.1484851,51.8339663
1413,False,4.1482776,51.8340438
1414,False,4.145535,51.8361791
1415,False,4.1460241,51.8368805
1416,False,4.1538077,51.8317869
1417,False,4.1536958,51.8321338
1418,False,4.1559788,51.8321538
1419,False,4.1265073,51.8393299
1420,False,4.149722,51.8385841
1421,False,4.0941733,51.8390148
1422,False,4.0943205,51.8390603
1423,False,4.0939434,51.8391366
1424,False,4.094372,51.8391612
1425,False,4.0939855,51.839227
1426,False,4.0941449,51.8392802
1427,False,4.1627427,51.828156
1428,False,4.1311947,51.8279135
1429,False,4.1482029,51.8275915
1430,False,4.1483355,51.8278314
1431,False,4.1489805,51.8286097
1432,False,4.1507368,51.8302484
1433,False,4.1510396,51.8302715
1434,False,4.1510316,51.8304736
1435,False,4.150735,51.830473
1436,False,4.1509318,51.8310657
1437,False,4.128652,51.8316657
1438,False,4.1675711,51.8342508
1439,False,4.16792,51.8343084
1440,False,4.1677409,51.83471
1441,False,4.1682393,51.8349486
1442,False,4.167364,51.8351278
1443,False,4.1672015,51.8351418
1444,False,4.1671072,51.83515
1445,False,4.1326176,51.8359816
1446,False,4.1704689,51.8360333
1447,False,4.1705646,51.8361055
1448,False,4.1698428,51.8363498
1449,False,4.1699318,51.8364198
1450,False,4.1700188,51.836488
1451,False,4.169835,51.8365819
1452,False,4.1287948,51.837061
1453,False,4.1288048,51.8371644
1454,False,4.1288191,51.8373124
1455,False,4.1396634,51.8423574
1456,False,4.1395976,51.842895
1457,False,4.1392451,51.8436327
1458,False,4.1395366,51.8439573
1459,False,4.1394698,51.8444058
1460,False,4.1427534,51.8551746
1461,False,4.1560306,51.8233172
1462,False,4.1532432,51.8250078
1463,False,4.153719,51.8251467
1464,False,4.1708514,51.8420861
1465,False,4.1713967,51.8424884
1466,False,4.130873,51.864036
1467,False,4.0802714,51.842719
1468,False,4.1387925,51.8432122
1469,False,4.1391626,51.8432812
1470,False,4.1491171,51.8303642
1471,False,4.1235361,51.8335875
1472,False,4.123655,51.8335889
1473,False,4.1235164,51.8337293
1474,False,4.1236327,51.8337363
1475,False,4.123498,51.8341699
1476,False,4.1609066,51.8340377
1477,False,4.1674558,51.837322
1478,False,4.1399887,51.8459662
1479,False,4.1397781,51.8460687
1480,False,4.1550963,51.8504889
1481,False,4.1549681,51.8506411
1482,False,4.1626812,51.8301862
1483,False,4.1336997,51.8293082
1484,False,4.1446995,51.8465891
1485,False,4.1447175,51.8464958
1486,False,4.1450684,51.8466583
1487,False,4.1451375,51.8465743
1488,False,4.1471585,51.8472874
1489,False,4.1449038,51.8464203
1490,False,4.1480622,51.8475956
1491,False,4.1450498,51.8464475
1492,False,4.1553385,51.8506949
1493,False,4.1474591,51.8476961
1494,False,4.1547296,51.8504572
1495,False,4.1397073,51.8458237
1496,False,4.1441939,51.8464631
1497,False,4.1581906,51.8518413
1498,False,4.1382738,51.8235694
1499,False,4.1377194,51.824591
1500,False,4.1381009,51.8254371
1501,False,4.1374017,51.8255346
1502,False,4.1392664,51.8264515
1503,False,4.1377006,51.8268363
1504,False,4.1379793,51.835233
1505,False,4.1381283,51.8352439
1506,False,4.1480363,51.83958
1507,False,4.1455329,51.8467574
1508,False,4.1451736,51.8461148
1509,False,4.13209,51.8315393
1510,False,4.1647483,51.833236
1511,False,4.1645942,51.8332316
1512,False,4.1649924,51.8335456
1513,False,4.1494672,51.8363493
1514,False,4.1499902,51.8362217
1515,False,4.1620091,51.8419175
1516,False,4.1554633,51.8490115
1517,False,4.1406105,51.8562422
1518,False,4.1592063,51.848951
1519,False,4.1594661,51.8470161
1520,False,4.1579453,51.847036
1521,False,4.1631577,51.8486239
1522,False,4.1637276,51.8487538
1523,False,4.1235059,51.8332002
1524,False,4.1536695,51.8252719
1525,False,4.153996,51.8253128
1526,False,4.1373295,51.8328746
1527,False,4.1358431,51.83304
1528,False,4.1489998,51.8346552
1529,False,4.1530287,51.8394065
1530,False,4.1604898,51.8436682
1531,False,4.1806604,51.8437957
1532,False,4.1803702,51.8435689
1533,False,4.1830302,51.8422834
1534,False,4.1842183,51.841913
1535,False,4.1833154,51.8425072
1536,False,4.180195,51.8459395
1537,False,4.1786932,51.8447491
1538,False,4.17767,51.8449072
1539,False,4.1760365,51.8462052
1540,False,4.1761635,51.8461626
1541,False,4.1768015,51.8456339
1542,False,4.1767132,51.8455854
1543,False,4.1746963,51.8455627
1544,False,4.1760602,51.8461184
1545,False,4.181996,51.8428014
1546,False,4.1806064,51.8387274
1547,False,4.1796906,51.8376386
1548,False,4.1194592,51.8572095
1549,False,4.1784129,51.8445344
1550,False,4.1389409,51.8309294
1551,False,4.1484721,51.826322
1552,False,4.1282835,51.8314364
1553,False,4.1379089,51.832536
1554,False,4.1594593,51.832499
1555,False,4.1597597,51.8318656
1556,False,4.1602013,51.8312621
1557,False,4.1666427,51.8310951
1558,False,4.1705455,51.8365396
1559,False,4.1701099,51.8367521
1560,False,4.1393636,51.8377886
1561,False,4.1395766,51.8366224
1562,False,4.1391459,51.8365893
1563,False,4.1389228,51.8377585
1564,False,4.1355352,51.834405
1565,False,4.1353628,51.8359003
1566,False,4.1354572,51.83536
1567,False,4.1341681,51.835268
1568,False,4.1355695,51.8347594
1569,False,4.1515097,51.823333
1570,False,4.1719424,51.8403991
1571,False,4.1458556,51.8254318
1572,False,4.1332587,51.835862
1573,False,4.1391119,51.8367678
1574,False,4.1601038,51.8368069
1575,False,4.1598192,51.8369658
1576,False,4.1339533,51.8416161
1577,False,4.1323104,51.841578
1578,False,4.1319254,51.8414084
1579,False,4.1254513,51.8279463
1580,False,4.1393834,51.8411166
1581,False,4.1399714,51.8419245
1582,False,4.1400151,51.8416443
1583,False,4.1587304,51.8308688
1584,False,4.1585411,51.8311209
1585,False,4.1606332,51.8340029
1586,False,4.1602234,51.8340211
1587,False,4.1582467,51.8339573
1588,False,4.1585785,51.8341665
1589,False,4.1585678,51.8339636
1590,False,4.1584177,51.8338557
1591,False,4.1592475,51.8344209
1592,False,4.1590504,51.8349199
1593,False,4.1602241,51.8352505
1594,False,4.159772,51.8349261
1595,False,4.1546824,51.8349517
1596,False,4.1544333,51.8352538
1597,False,4.1540261,51.8347718
1598,False,4.1538084,51.8350168
1599,False,4.1533495,51.8346063
1600,False,4.1531646,51.8348113
1601,False,4.1575232,51.8335097
1602,False,4.1636856,51.8282507
1603,False,4.1584307,51.8335301
1604,False,4.139199,51.837777
1605,False,4.1516878,51.831826
1606,False,4.1505736,51.8459619
1607,False,4.1507377,51.8457941
1608,False,4.1497894,51.8456895
1609,False,4.1644583,51.8595044
1610,False,4.1511044,51.8300848
1611,False,4.1523934,51.8305228
1612,False,4.1525743,51.8302338
1613,False,4.1427187,51.8269097
1614,False,4.1413836,51.8562624
1615,False,4.1350109,51.8263689
1616,False,4.1563766,51.8325586
1617,False,4.1430804,51.8252207
1618,False,4.1381414,51.8351917
1619,False,4.1367465,51.8364057
1620,False,4.1381361,51.8349581
1621,False,4.0884226,51.8483127
1622,False,4.0885932,51.8483506
1623,False,4.088668,51.848405
1624,False,4.0886464,51.8485234
1625,False,4.0881191,51.8484953
1626,False,4.0890688,51.8486692
1627,False,4.0889707,51.8487746
1628,False,4.08825,51.8483469
1629,False,4.0878544,51.8482668
1630,False,4.0877549,51.8483528
1631,False,4.119662,51.8565456
1632,False,4.1196756,51.8568826
1633,False,4.1194633,51.8574177
1634,False,4.1197842,51.8569686
1635,False,4.1198004,51.8570691
1636,False,4.1194054,51.8571528
1637,False,4.1192928,51.857073
1638,False,4.1579502,51.8616708
1639,False,4.1580209,51.8615741
1640,False,4.1575069,51.8613701
1641,False,4.1575686,51.8611294
1642,False,4.1566919,51.8612834
1643,False,4.1566155,51.8614017
1644,False,4.157486,51.8613056
1645,False,4.1570828,51.8613829
1646,False,4.1575502,51.8615694
1647,False,4.1486362,51.8403163
1648,False,4.14874,51.8403577
1649,False,4.1684326,51.8317327
1650,False,4.1687077,51.8317498
1651,False,4.1644689,51.8324287
1652,False,4.1500276,51.8268199
1653,False,4.1366878,51.8590634
1654,False,4.1678227,51.8307919
1655,False,4.1676143,51.8306764
1656,False,4.1520545,51.8448106
1657,False,4.1386054,51.8383133
1658,False,4.1375238,51.8382508
1659,False,4.144007,51.8342773
1660,False,4.1439342,51.8342354
1661,False,4.1444518,51.8256361
1662,False,4.2046,51.8067
1663,False,4.1791751,51.8081345
1664,False,4.1958277,51.8090238
1665,False,4.1984081,51.8114588
1666,False,4.1707616,51.8146516
1667,False,4.1904896,51.8159707
1668,False,4.2091594,51.8206047
1669,False,4.2142168,51.8214639
1670,False,4.2117272,51.8222967
1671,False,4.2019088,51.8239571
1672,False,4.1920439,51.824845
1673,False,4.1908484,51.8256147
1674,False,4.1902455,51.825965
1675,False,4.221662,51.826106
1676,False,4.1917859,51.8262285
1677,False,4.1930208,51.8262728
1678,False,4.2180823,51.8265129
1679,False,4.1911946,51.8265895
1680,False,4.1921224,51.826774
1681,False,4.190683,51.8268954
1682,False,4.1940463,51.8268088
1683,False,4.191271,51.8272948
1684,False,4.1914717,51.8271799
1685,False,4.1892538,51.8273674
1686,False,4.1929868,51.8273734
1687,False,4.2194658,51.82734
1688,False,4.2187724,51.8273706
1689,False,4.2193363,51.8274474
1690,False,4.1888447,51.8276148
1691,False,4.2208319,51.827708
1692,False,4.1936643,51.8278528
1693,False,4.1923405,51.8279743
1694,False,4.1897543,51.8281075
1695,False,4.2197067,51.8281025
1696,False,4.1946925,51.8282148
1697,False,4.1915216,51.8284209
1698,False,4.1903216,51.828429
1699,False,4.1899465,51.8286923
1700,False,4.191249,51.829003
1701,False,4.1876426,51.8307734
1702,False,4.1869,51.8465
1703,False,4.1911713,51.8252873
1704,False,4.1955526,51.8276046
1705,False,4.1823741,51.8206828
1706,False,4.2006888,51.843819
1707,False,4.1917473,51.8275684
1708,False,4.211653,51.8360094
1709,False,4.2160454,51.8353112
1710,False,4.1923223,51.825916
1711,False,4.1912656,51.8288944
1712,False,4.1949139,51.8273194
1713,False,4.1949786,51.8273266
1714,False,4.1889069,51.8276667
1715,False,4.1894076,51.8267938
1716,False,4.1889532,51.8271639
1717,False,4.1957781,51.8396414
1718,False,4.1876911,51.8269025
1719,False,4.1910925,51.8254705
1720,False,4.1899417,51.8291251
1721,False,4.1895045,51.8288848
1722,False,4.1882814,51.828046
